,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O,longitude,latitude
603097,울산광역시,31,동구,31170,148.46,465.1,121.25,74.69,66.19,94.13,73.54,35.3,129.4193850433415,35.48012585200338
603122,울산광역시,31,울주군,31710,2.98,7.86,0.68,0.8,0.18,1.44,1.5,3.26,129.09475531775223,35.59619493116582
603179,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.33034470880477,35.49376237250427
603282,울산광역시,31,중구,31110,13.23,20.99,10.25,1.79,2.78,2.57,2.0,1.6,129.3240102150987,35.57766334817219
603302,울산광역시,31,울주군,31710,4.25,10.45,2.28,1.4,1.37,2.01,1.77,1.62,129.20750120195262,35.460802959382875
603468,울산광역시,31,울주군,31710,31.16,86.64,12.54,11.02,6.27,15.96,20.14,20.71,129.32238174279482,35.344213262707655
603726,울산광역시,31,울주군,31710,72.02,196.58,76.79,16.97,53.96,32.79,10.4,5.67,129.11304007557447,35.56177276485542
603810,울산광역시,31,울주군,31710,3.0,8.3,1.72,0.58,0.8,1.68,1.46,2.06,129.22431921886937,35.62469166915086
603826,울산광역시,31,울주군,31710,1.5,4.16,0.53,0.53,0.35,0.7,0.95,1.1,129.24364397569977,35.51812635400643
603914,울산광역시,31,울주군,31710,12.0,33.52,10.48,3.44,5.44,7.76,3.6,2.8,129.28817158566937,35.40678269406499
604092,울산광역시,31,동구,31170,260.92,909.27,163.46,156.66,140.45,141.18,201.51,106.01,129.42863111236443,35.50435439802895
604335,울산광역시,31,울주군,31710,3.0,8.32,2.14,1.0,1.4,1.54,1.16,1.08,129.1138805747162,35.54283493501558
604587,울산광역시,31,울주군,31710,3.0,8.36,1.2,0.52,0.62,1.56,2.1,2.36,129.01122741465616,35.53653043153497
604608,울산광역시,31,울주군,31710,18.24,48.96,3.72,4.68,2.4,6.12,11.4,20.64,129.18685947359083,35.70439130034466
604796,울산광역시,31,북구,31200,266.0,883.97,253.6,119.11,196.87,148.11,113.61,52.67,129.35114986815293,35.55122081899295
604870,울산광역시,31,북구,31200,1.63,5.48,1.38,0.87,0.85,1.31,0.54,0.53,129.35904845453504,35.626849312950235
604955,울산광역시,31,동구,31170,14.64,32.1,3.96,3.18,3.96,3.66,7.14,10.2,129.42379227180885,35.480073821734194
604991,울산광역시,31,남구,31140,17.59,48.0,11.68,6.22,5.08,9.92,9.85,5.25,129.30014272947824,35.53465607059067
605162,울산광역시,31,울주군,31710,1.65,4.44,0.49,0.51,0.45,0.66,0.94,1.39,129.2720276492524,35.43039144831769
605274,울산광역시,31,울주군,31710,1.5,4.19,0.75,0.38,0.34,0.87,0.79,1.06,129.1729777688078,35.662161651185336
605364,울산광역시,31,울주군,31710,5.96,15.72,1.36,1.6,0.36,2.88,3.0,6.52,129.09928068362714,35.6042664540229
605374,울산광역시,31,울주군,31710,1.59,4.33,0.62,0.53,0.37,0.72,0.74,1.35,129.1121293313642,35.49597648571309
605404,울산광역시,31,중구,31110,22.41,71.84,35.13,6.2,9.45,8.78,6.82,5.46,129.3229218827514,35.578576729391315
605420,울산광역시,31,울주군,31710,1.56,4.24,0.63,0.59,0.39,0.62,0.87,1.14,129.27598541516093,35.610633169118735
605579,울산광역시,31,울주군,31710,9.0,24.36,6.12,2.58,3.9,4.44,2.76,4.56,129.1299284542879,35.58595375480951
605771,울산광역시,31,울주군,31710,3.01,5.33,0.78,0.33,0.42,0.98,1.31,1.51,129.08112406015258,35.56747257113112
605785,울산광역시,31,남구,31140,200.87,584.22,114.4,85.97,71.9,107.6,109.47,94.88,129.3329965690623,35.520775429260496
605875,울산광역시,31,울주군,31710,1.5,4.19,0.75,0.38,0.34,0.87,0.79,1.06,129.1586856469101,35.66680742441042
606053,울산광역시,31,남구,31140,2.74,9.04,2.58,0.96,1.18,2.0,1.46,0.86,129.2877974573163,35.52126760729152
606091,울산광역시,31,울주군,31710,6.0,16.6,3.44,1.16,1.6,3.36,2.92,4.12,129.23269272842822,35.594859539319295
606122,울산광역시,31,울주군,31710,3.01,5.36,1.07,0.28,0.6,1.03,0.99,1.39,129.09013298670678,35.66204075800367
606148,울산광역시,31,울주군,31710,10.64,29.47,4.9,2.59,2.31,5.32,5.88,8.47,129.1785877213818,35.51787973928117
606173,울산광역시,31,중구,31110,116.97,273.56,60.35,41.3,34.39,58.17,48.46,30.89,129.33362447724662,35.55862762522339
606324,울산광역시,31,울주군,31710,13.41,35.37,3.06,3.6,0.81,6.48,6.75,14.67,129.10457536658367,35.58799224879965
606410,울산광역시,31,남구,31140,252.0,828.59,245.16,91.12,87.62,228.92,136.09,39.68,129.33442800202687,35.54059057607857
606686,울산광역시,31,남구,31140,1.37,4.57,0.99,0.77,0.66,0.86,0.87,0.42,129.26385550661232,35.54135263975744
606821,울산광역시,31,울주군,31710,1.53,4.09,0.42,0.42,0.3,0.64,0.83,1.48,129.21343291965744,35.41567149568274
606830,울산광역시,31,남구,31140,35.62,118.47,24.19,15.81,21.48,16.41,19.77,20.81,129.31064001421117,35.50209127240735
606944,울산광역시,31,울주군,31710,1.5,4.19,0.65,0.66,0.4,0.6,0.83,1.05,129.161192887754,35.458554158746644
607165,울산광역시,31,울주군,31710,34.5,97.04,24.67,13.83,15.07,18.29,12.35,12.83,129.1295731712015,35.56071716049
607276,울산광역시,31,울주군,31710,1.5,4.16,0.53,0.53,0.35,0.7,0.95,1.1,129.26519598518937,35.48635192554133
607288,울산광역시,31,울주군,31710,37.76,85.28,24.16,8.96,14.88,17.76,10.88,8.64,129.30516533163345,35.436346972986186
607312,울산광역시,31,울주군,31710,3.0,8.26,1.3,0.78,0.68,1.24,1.98,2.28,129.27220590926774,35.37179627437582
607430,울산광역시,31,울주군,31710,4.5,12.6,2.82,1.56,1.62,2.31,2.22,2.07,129.09159188394787,35.525912028774336
607626,울산광역시,31,울주군,31710,7.6,21.7,0.65,1.7,1.15,4.75,6.5,6.95,129.1932470770023,35.6881027486922
607901,울산광역시,31,울주군,31710,25.5,71.74,15.13,8.16,9.18,14.79,12.41,12.07,129.34176916498384,35.3854649955837
607940,울산광역시,31,울주군,31710,22.51,54.77,9.31,7.06,3.88,10.47,10.08,13.97,129.08803625342532,35.58904452562334
607942,울산광역시,31,남구,31140,174.88,558.38,129.23,72.33,54.56,107.94,138.37,55.95,129.31427033425626,35.521882810126876
607953,울산광역시,31,동구,31170,135.0,470.57,132.66,80.28,65.85,117.39,74.39,0.0,129.4245256767503,35.52152966569403
608025,울산광역시,31,중구,31110,63.51,194.35,39.91,41.22,32.77,34.24,30.93,15.28,129.34338495900334,35.54860356047921
608097,울산광역시,31,울주군,31710,3.01,5.32,0.51,0.96,0.61,0.73,1.03,1.48,129.04759736503829,35.61915098191839
608228,울산광역시,31,동구,31170,120.0,399.1,149.18,39.7,74.17,106.62,29.43,0.0,129.43019777607446,35.5304763812323
608372,울산광역시,31,울주군,31710,3.0,8.36,1.66,0.42,0.9,1.62,1.6,2.16,129.08674618206987,35.6566629453229
608405,울산광역시,31,울주군,31710,1.5,4.15,0.86,0.29,0.4,0.84,0.73,1.03,129.22211146666652,35.62471414068287
608415,울산광역시,31,남구,31140,143.69,418.95,89.16,65.76,47.87,86.3,83.9,45.96,129.3233270340809,35.536206136889064
608496,울산광역시,31,울주군,31710,6.68,18.32,3.8,2.32,2.04,3.0,3.04,4.12,129.22909234585953,35.57596670963833
608497,울산광역시,31,남구,31140,34.2,96.3,12.42,12.06,12.96,15.66,17.64,25.56,129.33973108325011,35.527911924837525
608564,울산광역시,31,울주군,31710,6.0,16.54,2.93,1.8,1.32,3.18,3.08,4.23,129.06847457579389,35.61175572144129
608579,울산광역시,31,울주군,31710,9.0,23.64,2.82,0.54,1.32,4.26,4.26,10.44,129.12723929864214,35.630148652139816
608599,울산광역시,31,북구,31200,6.24,16.05,3.45,1.71,1.68,3.78,2.91,2.52,129.3636018914999,35.63491026942147
608659,울산광역시,31,북구,31200,1.69,5.53,0.86,0.73,0.5,0.81,1.11,1.52,129.3291995029963,35.624478918890546
608982,울산광역시,31,울주군,31710,1.59,4.33,0.62,0.53,0.37,0.72,0.74,1.35,129.12728178259712,35.476003838420134
609006,울산광역시,31,남구,31140,53.21,110.49,28.31,14.64,14.05,24.43,20.89,8.17,129.31973809883607,35.519118732491236
609033,울산광역시,31,울주군,31710,6.68,18.36,2.84,1.96,1.96,3.24,3.36,5.0,129.1460070315684,35.62997110898598
609071,울산광역시,31,중구,31110,1.47,4.95,1.16,0.53,1.1,0.76,0.49,0.91,129.2932950237839,35.588814473200294
609319,울산광역시,31,울주군,31710,15.0,41.7,10.2,5.0,6.8,7.7,5.4,6.6,129.29586319566872,35.40579879288356
609392,울산광역시,31,울주군,31710,14.68,40.5,6.5,3.98,3.46,6.36,9.24,10.96,129.29489583441196,35.34541296642563
609477,울산광역시,31,울주군,31710,1.61,4.41,0.5,0.54,0.51,0.52,1.1,1.24,129.13862755892413,35.57685743197317
609728,울산광역시,31,울주군,31710,4.5,11.74,4.26,0.89,3.77,1.59,0.7,0.53,129.22665179698018,35.560667547851544
610008,울산광역시,31,남구,31140,110.96,149.07,36.15,20.64,22.59,27.47,23.03,19.19,129.27277713704274,35.547568486475726
610059,울산광역시,31,중구,31110,308.29,1080.3,264.02,122.11,140.17,250.27,179.1,124.63,129.299302379726,35.55089056479014
610447,울산광역시,31,울주군,31710,6.0,16.88,3.56,1.92,2.16,3.48,2.92,2.84,129.34395529187455,35.38453921252911
610454,울산광역시,31,울주군,31710,237.0,647.26,217.29,77.16,165.3,116.83,45.81,24.87,129.30739706854865,35.43812562404017
610600,울산광역시,31,울주군,31710,3.04,8.46,0.82,0.68,1.0,1.4,2.1,2.46,129.29174165227525,35.62939432873585
610630,울산광역시,31,울주군,31710,34.0,87.78,23.22,8.58,11.82,19.86,14.38,9.92,129.30835221035437,35.4291009896169
610635,울산광역시,31,울주군,31710,1.5,3.97,0.98,0.53,1.13,0.63,0.44,0.26,129.29226778407676,35.456317408607404
610673,울산광역시,31,울주군,31710,3.1,8.46,0.86,0.76,0.88,1.22,1.94,2.8,129.22582315581778,35.65081713645644
610687,울산광역시,31,중구,31110,78.2,230.12,49.78,39.72,30.85,44.27,42.74,22.76,129.34134491289635,35.55854178372962
610940,울산광역시,31,울주군,31710,3.0,8.44,2.28,0.9,1.1,1.84,1.26,1.06,129.09687111277483,35.50873669180152
610961,울산광역시,31,울주군,31710,12.48,34.4,4.56,4.8,2.56,4.96,7.84,9.68,129.33794560253546,35.353957381592394
611028,울산광역시,31,남구,31140,41.12,101.41,23.38,17.85,23.63,20.34,11.89,4.32,129.34213165707513,35.5396034813144
611127,울산광역시,31,울주군,31710,1.52,3.89,0.26,0.0,0.16,0.32,0.98,2.17,129.14043657295898,35.70393986552153
611141,울산광역시,31,울주군,31710,4.5,12.78,3.09,2.16,1.62,2.13,2.22,1.56,129.11725163731296,35.54731082379633
611277,울산광역시,31,북구,31200,1.63,5.53,1.23,0.81,0.89,1.18,0.96,0.46,129.39049204912365,35.53004030979998
611357,울산광역시,31,남구,31140,48.96,137.24,28.33,25.59,16.86,29.02,22.82,14.62,129.32217994455118,35.5335145161698
611372,울산광역시,31,중구,31110,4.82,10.66,2.32,1.16,1.96,1.88,1.6,1.74,129.26770412760177,35.57556585734722
611408,울산광역시,31,울주군,31710,40.08,80.22,16.83,10.32,10.11,16.65,13.2,13.11,129.11967097186857,35.562612630777174
611517,울산광역시,31,남구,31140,1.46,5.5,0.43,0.57,0.48,0.66,1.13,2.23,129.2887987983856,35.51494696986756
611575,울산광역시,31,울주군,31710,1.53,4.19,0.67,0.46,0.34,0.7,0.86,1.16,129.22336675753647,35.63461685954858
611688,울산광역시,31,울주군,31710,1.5,4.06,0.62,0.42,0.36,0.68,0.75,1.23,129.26670921952038,35.512477248595886
611771,울산광역시,31,울주군,31710,10.5,29.12,7.49,3.5,4.9,5.39,4.06,3.78,129.10717684064326,35.53658680333323
611877,울산광역시,31,울주군,31710,4.56,12.63,2.1,1.11,0.99,2.28,2.52,3.63,129.18079257979963,35.517858121397836
611884,울산광역시,31,중구,31110,91.36,218.04,47.63,35.74,34.55,37.9,36.48,25.74,129.3434452356894,35.55220851020243
611968,울산광역시,31,울주군,31710,9.18,23.76,3.24,2.16,1.98,3.06,3.54,9.78,129.1359178003955,35.61924989869241
611980,울산광역시,31,울주군,31710,1.5,4.07,0.96,0.43,0.58,0.69,0.56,0.85,129.18121634744656,35.5466996164731
611992,울산광역시,31,울주군,31710,115.0,336.43,114.53,30.15,48.73,101.72,23.82,17.48,129.23888205402213,35.56685209887289
612332,울산광역시,31,울주군,31710,1.75,4.81,0.95,0.57,0.49,0.86,0.84,1.1,129.17668140107813,35.46291097404408
612400,울산광역시,31,울주군,31710,1.93,5.33,1.0,0.62,0.64,0.94,0.9,1.23,129.31231552227223,35.46962194897743
612447,울산광역시,31,남구,31140,2.74,10.4,0.82,0.9,0.84,1.52,2.32,4.0,129.3203820179549,35.49116780862314
612486,울산광역시,31,울주군,31710,4.5,12.18,1.86,1.26,1.08,2.04,2.25,3.69,129.2827986048974,35.48436279603376
612580,울산광역시,31,울주군,31710,1.5,4.36,1.21,0.63,0.39,1.01,0.9,0.22,129.34167942003788,35.3800574172261
612614,울산광역시,31,동구,31170,199.08,657.98,223.89,54.15,155.91,125.59,68.45,29.99,129.4160637736594,35.479263548813904
612722,울산광역시,31,울주군,31710,10.3,26.75,3.85,4.8,2.4,5.3,5.65,4.75,129.19170514956724,35.43572008407999
612854,울산광역시,31,울주군,31710,1.53,4.19,0.67,0.46,0.34,0.7,0.86,1.16,129.214452635002,35.62929883013977
612876,울산광역시,31,동구,31170,71.5,163.11,23.92,24.09,26.72,16.64,36.99,34.75,129.42157275660762,35.47919863881176
612922,울산광역시,31,울주군,31710,1.5,4.17,1.02,0.5,0.68,0.77,0.54,0.66,129.28795603826345,35.393263494631086
612923,울산광역시,31,중구,31110,44.41,154.33,27.11,30.41,26.01,26.8,20.85,23.15,129.33025600596812,35.55505929791326
612933,울산광역시,31,북구,31200,113.0,371.97,135.11,35.73,76.71,90.41,22.22,11.79,129.36029002329857,35.634947799213606
612969,울산광역시,31,북구,31200,98.26,342.13,125.33,28.13,40.4,103.24,37.6,7.43,129.3616557948106,35.58535560459042
613020,울산광역시,31,울주군,31710,4.5,12.78,3.09,2.16,1.62,2.13,2.22,1.56,129.11837959240106,35.549103201568066
613088,울산광역시,31,중구,31110,4.41,14.88,4.62,1.83,2.55,3.12,1.95,0.81,129.32818438087054,35.563194845453324
613175,울산광역시,31,남구,31140,10.96,14.86,1.46,5.39,3.62,2.22,1.56,0.61,129.33977613273143,35.5306156506647
613230,울산광역시,31,동구,31170,12.46,21.29,3.68,3.48,2.28,2.11,4.56,5.18,129.4151044580038,35.48738748227232
613397,울산광역시,31,울주군,31710,1.5,4.18,0.6,0.26,0.31,0.78,1.05,1.18,129.07587420542342,35.587351146381074
613549,울산광역시,31,울주군,31710,3.06,8.06,1.36,0.6,0.5,1.5,1.2,2.9,129.20949117013186,35.66630656364837
613577,울산광역시,31,북구,31200,5.14,10.68,1.78,1.6,1.16,2.46,2.1,1.58,129.35669435836334,35.5529612281608
613597,울산광역시,31,남구,31140,12.33,15.99,2.76,4.15,2.02,2.49,2.47,2.1,129.25941639031848,35.53959635979132
613685,울산광역시,31,울주군,31710,50.0,138.14,44.45,17.24,26.97,27.07,10.79,11.62,129.30717805879758,35.42460659796667
613785,울산광역시,31,울주군,31710,1.52,4.15,0.68,0.42,0.41,0.63,0.73,1.28,129.13024604475532,35.60848633649262
613914,울산광역시,31,동구,31170,109.13,187.11,41.21,34.89,32.46,29.5,28.31,20.74,129.42102753446852,35.510754208119764
613964,울산광역시,31,남구,31140,56.64,42.8,7.6,10.64,12.08,8.4,4.08,0.0,129.3432795005545,35.54229489306875
613981,울산광역시,31,울주군,31710,8.35,22.95,3.55,2.45,2.45,4.05,4.2,6.25,129.15829417855073,35.639768846951426
614166,울산광역시,31,북구,31200,99.46,149.94,29.32,32.26,24.28,29.02,23.5,11.56,129.3970287794037,35.5254575911319
614423,울산광역시,31,중구,31110,51.1,181.72,36.82,34.08,24.39,29.18,37.51,19.74,129.299287804285,35.549989311274395
614614,울산광역시,31,남구,31140,116.99,263.7,65.14,45.43,30.92,62.88,30.12,29.21,129.32222441441706,35.53621825883028
614739,울산광역시,31,남구,31140,40.41,48.15,9.36,12.51,6.57,8.19,7.29,4.23,129.2538185545758,35.534246322690635
614743,울산광역시,31,남구,31140,6.12,5.32,0.98,1.35,1.02,0.93,0.66,0.38,129.33325058135068,35.536096585953786
614871,울산광역시,31,북구,31200,1.69,5.53,0.86,0.73,0.5,0.81,1.11,1.52,129.34426001941964,35.60087511196985
615011,울산광역시,31,울주군,31710,3.0,8.12,1.24,0.84,0.72,1.36,1.5,2.46,129.29287510678486,35.49417062856698
615139,울산광역시,31,울주군,31710,1.53,4.03,0.68,0.3,0.25,0.75,0.6,1.45,129.19507935124446,35.662845194219074
615145,울산광역시,31,울주군,31710,1.5,4.15,0.86,0.29,0.4,0.84,0.73,1.03,129.25312352158588,35.56039464774459
615148,울산광역시,31,울주군,31710,3.0,8.44,2.28,0.9,1.1,1.84,1.26,1.06,129.0958056150918,35.51145071704688
615386,울산광역시,31,중구,31110,92.37,111.77,33.07,12.38,20.64,21.32,11.42,12.94,129.2893479464373,35.54919484641088
615465,울산광역시,31,중구,31110,22.36,37.11,8.76,4.92,7.06,6.77,5.19,4.41,129.2783915016659,35.553818846788076
615468,울산광역시,31,중구,31110,40.95,80.4,14.1,12.6,10.95,14.25,14.4,14.1,129.3503652246527,35.570159100585876
615481,울산광역시,31,남구,31140,380.0,1187.57,135.5,403.47,234.6,204.63,181.18,28.19,129.34755428487105,35.53413442836116
615728,울산광역시,31,울주군,31710,1.61,4.68,0.83,0.67,0.18,0.85,1.22,0.93,129.3374564111747,35.39092150068952
615751,울산광역시,31,동구,31170,109.39,220.52,43.53,42.87,30.1,35.31,42.57,26.14,129.42633102775267,35.49897325907169
615844,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.177485291293,35.51789053311469
615861,울산광역시,31,울주군,31710,18.06,15.99,3.72,4.62,4.02,3.27,0.36,0.0,129.0802754833669,35.50437964648839
615902,울산광역시,31,울주군,31710,1.5,4.19,0.64,0.51,0.51,0.86,0.87,0.8,129.3163985501958,35.449746102873476
615961,울산광역시,31,울주군,31710,13.51,37.31,7.0,4.34,4.48,6.58,6.3,8.61,129.29599269685667,35.48241864259641
616043,울산광역시,31,울주군,31710,1.5,4.11,1.13,0.82,0.79,0.75,0.34,0.28,129.0868526400135,35.50161609067625
616122,울산광역시,31,울주군,31710,4.5,12.57,2.58,1.59,1.89,2.1,2.58,1.83,129.2942683336362,35.443675964678995
616244,울산광역시,31,울주군,31710,1.5,4.16,1.38,0.22,0.95,0.81,0.54,0.26,129.27281616954158,35.410551605793884
616294,울산광역시,31,울주군,31710,4.5,12.51,3.06,1.5,2.04,2.31,1.62,1.98,129.30025209277414,35.40485008473706
616414,울산광역시,31,울주군,31710,16.5,44.66,6.82,4.62,3.96,7.48,8.25,13.53,129.27952145531097,35.48620051628393
616498,울산광역시,31,남구,31140,21.92,55.33,8.63,9.58,5.72,9.04,12.73,9.63,129.30780232663554,35.53096740939304
616567,울산광역시,31,울주군,31710,3.17,8.78,1.46,0.87,0.83,1.68,1.63,2.31,129.15277362431905,35.63982194449887
616593,울산광역시,31,중구,31110,1.6,6.17,0.77,0.58,0.5,0.84,1.43,2.05,129.28972421343684,35.572627487822885
616676,울산광역시,31,울주군,31710,1.52,3.89,0.26,0.0,0.16,0.32,0.98,2.17,129.16470701547863,35.701002639325715
616701,울산광역시,31,중구,31110,72.0,218.57,89.11,13.02,72.98,38.89,4.57,0.0,129.3381112345676,35.56308482270556
616846,울산광역시,31,중구,31110,70.45,257.39,39.44,46.12,30.73,46.29,59.17,35.64,129.33800613310072,35.556776156769786
616861,울산광역시,31,남구,31140,71.76,143.86,29.05,26.53,20.17,32.12,20.8,15.19,129.32006357494106,35.53894621628407
616866,울산광역시,31,동구,31170,85.35,139.7,39.55,22.02,32.95,17.19,18.59,9.4,129.41277417950602,35.48020359575746
616993,울산광역시,31,남구,31140,13.7,47.5,9.0,5.8,5.1,7.7,8.3,11.6,129.36906881628596,35.50234231698234
617020,울산광역시,31,동구,31170,53.64,80.07,16.95,14.04,14.46,9.81,15.21,9.6,129.42216161504416,35.51254361729509
617060,울산광역시,31,울주군,31710,18.04,27.28,9.12,1.46,6.16,5.3,3.54,1.7,129.28591245026152,35.4032010910245
617159,울산광역시,31,울주군,31710,1.5,4.09,0.66,0.33,0.26,0.8,0.71,1.33,129.32438171521804,35.39917874240514
617164,울산광역시,31,남구,31140,9.59,25.09,4.35,4.3,2.47,4.71,5.63,3.63,129.30896357586542,35.534560431576324
617301,울산광역시,31,중구,31110,79.29,151.56,23.39,22.46,11.98,27.49,34.78,31.46,129.30705150633258,35.55260943779672
617326,울산광역시,31,울주군,31710,1.5,4.17,1.02,0.5,0.68,0.77,0.54,0.66,129.29477679047432,35.4067119027845
617371,울산광역시,31,중구,31110,115.02,208.56,31.02,31.46,19.87,36.51,47.4,42.3,129.30594865488348,35.552621415704785
617658,울산광역시,31,울주군,31710,1.56,4.24,0.63,0.59,0.39,0.62,0.87,1.14,129.25582296555785,35.59191592204673
