,,,,,일자,20180422,20180422,20180423,20180423,20180424,20180424,20180425,20180425,20180426,20180426,20180427,20180427,20180428,20180428,계,계
가로명,방면,요일,순번(LV2),시작지점,종료지점,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
산업로,상행,일요일,12,명촌교북단사거리,명촌정문앞,"26,193",747,-,-,-,-,-,-,-,-,-,-,-,-,"26,193",747
산업로,상행,일요일,13,명촌정문앞,효문사거리,"41,655",852,-,-,-,-,-,-,-,-,-,-,-,-,"41,655",852
산업로,상행,일요일,14,효문사거리,효문역삼거리,0,357,-,-,-,-,-,-,-,-,-,-,-,-,0,357
산업로,상행,일요일,15,효문역삼거리,상방사거리,0,251,-,-,-,-,-,-,-,-,-,-,-,-,0,251
산업로,상행,일요일,16,상방사거리,화봉사거리,0,476,-,-,-,-,-,-,-,-,-,-,-,-,0,476
산업로,상행,일요일,17,화봉사거리,공항입구,0,"1,931",-,-,-,-,-,-,-,-,-,-,-,-,0,"1,931"
산업로,상행,일요일,18,공항입구,원지삼거리,0,"1,748",-,-,-,-,-,-,-,-,-,-,-,-,0,"1,748"
산업로,상행,일요일,19,원지삼거리,상안교사거리,0,127,-,-,-,-,-,-,-,-,-,-,-,-,0,127
산업로,상행,일요일,20,상안교사거리,원동현대아파트입구,0,410,-,-,-,-,-,-,-,-,-,-,-,-,0,410
산업로,상행,일요일,21,원동현대아파트입구,중산교차로,0,706,-,-,-,-,-,-,-,-,-,-,-,-,0,706
산업로,상행,월요일,1,두왕사거리,상개삼거리,-,-,"11,344",41,-,-,-,-,-,-,-,-,-,-,"11,344",41
산업로,상행,월요일,2,상개삼거리,명동삼거리,-,-,0,62,-,-,-,-,-,-,-,-,-,-,0,62
산업로,상행,월요일,3,명동삼거리,변전소사거리,-,-,0,63,-,-,-,-,-,-,-,-,-,-,0,63
산업로,상행,월요일,4,변전소사거리,신여천사거리,-,-,0,45,-,-,-,-,-,-,-,-,-,-,0,45
산업로,상행,월요일,5,신여천사거리,번호판제작소앞,-,-,0,47,-,-,-,-,-,-,-,-,-,-,0,47
산업로,상행,월요일,6,번호판제작소앞,여천오거리,-,-,0,47,-,-,-,-,-,-,-,-,-,-,0,47
산업로,상행,월요일,7,여천오거리,시내버스터미널삼거리,-,-,0,0,-,-,-,-,-,-,-,-,-,-,0,0
산업로,상행,월요일,8,시내버스터미널삼거리,태화강역삼거리,-,-,0,134,-,-,-,-,-,-,-,-,-,-,0,134
산업로,상행,월요일,9,태화강역삼거리,명촌교남교차,-,-,"43,366",493,-,-,-,-,-,-,-,-,-,-,"43,366",493
산업로,상행,월요일,10,명촌교남교차,명촌교남단,-,-,0,"1,702",-,-,-,-,-,-,-,-,-,-,0,"1,702"
산업로,상행,월요일,11,명촌교남단,명촌교북단사거리,-,-,0,"1,129",-,-,-,-,-,-,-,-,-,-,0,"1,129"
산업로,상행,월요일,12,명촌교북단사거리,명촌정문앞,-,-,"34,193","1,081",-,-,-,-,-,-,-,-,-,-,"34,193","1,081"
산업로,상행,월요일,13,명촌정문앞,효문사거리,-,-,"42,407","1,174",-,-,-,-,-,-,-,-,-,-,"42,407","1,174"
산업로,상행,월요일,14,효문사거리,효문역삼거리,-,-,0,520,-,-,-,-,-,-,-,-,-,-,0,520
산업로,상행,월요일,15,효문역삼거리,상방사거리,-,-,0,303,-,-,-,-,-,-,-,-,-,-,0,303
산업로,상행,월요일,16,상방사거리,화봉사거리,-,-,0,516,-,-,-,-,-,-,-,-,-,-,0,516
산업로,상행,월요일,17,화봉사거리,공항입구,-,-,0,"2,456",-,-,-,-,-,-,-,-,-,-,0,"2,456"
산업로,상행,월요일,18,공항입구,원지삼거리,-,-,0,"2,209",-,-,-,-,-,-,-,-,-,-,0,"2,209"
산업로,상행,월요일,19,원지삼거리,상안교사거리,-,-,0,173,-,-,-,-,-,-,-,-,-,-,0,173
산업로,상행,월요일,20,상안교사거리,원동현대아파트입구,-,-,0,587,-,-,-,-,-,-,-,-,-,-,0,587
산업로,상행,월요일,21,원동현대아파트입구,중산교차로,-,-,0,907,-,-,-,-,-,-,-,-,-,-,0,907
산업로,상행,화요일,1,두왕사거리,상개삼거리,-,-,-,-,"10,942",42,-,-,-,-,-,-,-,-,"10,942",42
산업로,상행,화요일,2,상개삼거리,명동삼거리,-,-,-,-,0,62,-,-,-,-,-,-,-,-,0,62
산업로,상행,화요일,3,명동삼거리,변전소사거리,-,-,-,-,0,57,-,-,-,-,-,-,-,-,0,57
산업로,상행,화요일,4,변전소사거리,신여천사거리,-,-,-,-,0,45,-,-,-,-,-,-,-,-,0,45
산업로,상행,화요일,5,신여천사거리,번호판제작소앞,-,-,-,-,0,49,-,-,-,-,-,-,-,-,0,49
산업로,상행,화요일,6,번호판제작소앞,여천오거리,-,-,-,-,0,49,-,-,-,-,-,-,-,-,0,49
산업로,상행,화요일,7,여천오거리,시내버스터미널삼거리,-,-,-,-,0,0,-,-,-,-,-,-,-,-,0,0
산업로,상행,화요일,8,시내버스터미널삼거리,태화강역삼거리,-,-,-,-,0,132,-,-,-,-,-,-,-,-,0,132
산업로,상행,화요일,9,태화강역삼거리,명촌교남교차,-,-,-,-,"46,111",504,-,-,-,-,-,-,-,-,"46,111",504
산업로,상행,화요일,10,명촌교남교차,명촌교남단,-,-,-,-,0,"1,728",-,-,-,-,-,-,-,-,0,"1,728"
산업로,상행,화요일,11,명촌교남단,명촌교북단사거리,-,-,-,-,0,"1,151",-,-,-,-,-,-,-,-,0,"1,151"
산업로,상행,화요일,12,명촌교북단사거리,명촌정문앞,-,-,-,-,"34,690","1,090",-,-,-,-,-,-,-,-,"34,690","1,090"
산업로,상행,화요일,13,명촌정문앞,효문사거리,-,-,-,-,"36,018","1,182",-,-,-,-,-,-,-,-,"36,018","1,182"
산업로,상행,화요일,14,효문사거리,효문역삼거리,-,-,-,-,0,521,-,-,-,-,-,-,-,-,0,521
산업로,상행,화요일,15,효문역삼거리,상방사거리,-,-,-,-,0,294,-,-,-,-,-,-,-,-,0,294
산업로,상행,화요일,16,상방사거리,화봉사거리,-,-,-,-,0,515,-,-,-,-,-,-,-,-,0,515
산업로,상행,화요일,17,화봉사거리,공항입구,-,-,-,-,0,"2,439",-,-,-,-,-,-,-,-,0,"2,439"
산업로,상행,화요일,18,공항입구,원지삼거리,-,-,-,-,0,"2,202",-,-,-,-,-,-,-,-,0,"2,202"
산업로,상행,화요일,19,원지삼거리,상안교사거리,-,-,-,-,0,177,-,-,-,-,-,-,-,-,0,177
산업로,상행,화요일,20,상안교사거리,원동현대아파트입구,-,-,-,-,0,575,-,-,-,-,-,-,-,-,0,575
산업로,상행,화요일,21,원동현대아파트입구,중산교차로,-,-,-,-,0,907,-,-,-,-,-,-,-,-,0,907
산업로,상행,수요일,1,두왕사거리,상개삼거리,-,-,-,-,-,-,"12,054",40,-,-,-,-,-,-,"12,054",40
산업로,상행,수요일,2,상개삼거리,명동삼거리,-,-,-,-,-,-,0,65,-,-,-,-,-,-,0,65
산업로,상행,수요일,3,명동삼거리,변전소사거리,-,-,-,-,-,-,0,55,-,-,-,-,-,-,0,55
산업로,상행,수요일,4,변전소사거리,신여천사거리,-,-,-,-,-,-,0,43,-,-,-,-,-,-,0,43
산업로,상행,수요일,5,신여천사거리,번호판제작소앞,-,-,-,-,-,-,0,48,-,-,-,-,-,-,0,48
산업로,상행,수요일,6,번호판제작소앞,여천오거리,-,-,-,-,-,-,0,48,-,-,-,-,-,-,0,48
산업로,상행,수요일,7,여천오거리,시내버스터미널삼거리,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,0
산업로,상행,수요일,8,시내버스터미널삼거리,태화강역삼거리,-,-,-,-,-,-,0,146,-,-,-,-,-,-,0,146
산업로,상행,수요일,9,태화강역삼거리,명촌교남교차,-,-,-,-,-,-,"49,325",516,-,-,-,-,-,-,"49,325",516
산업로,상행,수요일,10,명촌교남교차,명촌교남단,-,-,-,-,-,-,0,"1,684",-,-,-,-,-,-,0,"1,684"
산업로,상행,수요일,11,명촌교남단,명촌교북단사거리,-,-,-,-,-,-,0,"1,138",-,-,-,-,-,-,0,"1,138"
산업로,상행,수요일,12,명촌교북단사거리,명촌정문앞,-,-,-,-,-,-,"34,698","1,079",-,-,-,-,-,-,"34,698","1,079"
산업로,상행,수요일,13,명촌정문앞,효문사거리,-,-,-,-,-,-,"46,549","1,194",-,-,-,-,-,-,"46,549","1,194"
산업로,상행,수요일,14,효문사거리,효문역삼거리,-,-,-,-,-,-,0,530,-,-,-,-,-,-,0,530
산업로,상행,수요일,15,효문역삼거리,상방사거리,-,-,-,-,-,-,0,310,-,-,-,-,-,-,0,310
산업로,상행,수요일,16,상방사거리,화봉사거리,-,-,-,-,-,-,0,522,-,-,-,-,-,-,0,522
산업로,상행,수요일,17,화봉사거리,공항입구,-,-,-,-,-,-,0,"2,466",-,-,-,-,-,-,0,"2,466"
산업로,상행,수요일,18,공항입구,원지삼거리,-,-,-,-,-,-,0,"2,242",-,-,-,-,-,-,0,"2,242"
산업로,상행,수요일,19,원지삼거리,상안교사거리,-,-,-,-,-,-,0,178,-,-,-,-,-,-,0,178
산업로,상행,수요일,20,상안교사거리,원동현대아파트입구,-,-,-,-,-,-,0,578,-,-,-,-,-,-,0,578
산업로,상행,수요일,21,원동현대아파트입구,중산교차로,-,-,-,-,-,-,0,931,-,-,-,-,-,-,0,931
산업로,상행,목요일,1,두왕사거리,상개삼거리,-,-,-,-,-,-,-,-,"11,466",42,-,-,-,-,"11,466",42
산업로,상행,목요일,2,상개삼거리,명동삼거리,-,-,-,-,-,-,-,-,0,67,-,-,-,-,0,67
산업로,상행,목요일,3,명동삼거리,변전소사거리,-,-,-,-,-,-,-,-,0,58,-,-,-,-,0,58
산업로,상행,목요일,4,변전소사거리,신여천사거리,-,-,-,-,-,-,-,-,0,44,-,-,-,-,0,44
산업로,상행,목요일,5,신여천사거리,번호판제작소앞,-,-,-,-,-,-,-,-,0,49,-,-,-,-,0,49
산업로,상행,목요일,6,번호판제작소앞,여천오거리,-,-,-,-,-,-,-,-,0,49,-,-,-,-,0,49
산업로,상행,목요일,7,여천오거리,시내버스터미널삼거리,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0,0
산업로,상행,목요일,8,시내버스터미널삼거리,태화강역삼거리,-,-,-,-,-,-,-,-,0,140,-,-,-,-,0,140
산업로,상행,목요일,9,태화강역삼거리,명촌교남교차,-,-,-,-,-,-,-,-,"49,689",438,-,-,-,-,"49,689",438
산업로,상행,목요일,10,명촌교남교차,명촌교남단,-,-,-,-,-,-,-,-,0,"1,555",-,-,-,-,0,"1,555"
산업로,상행,목요일,11,명촌교남단,명촌교북단사거리,-,-,-,-,-,-,-,-,0,"1,118",-,-,-,-,0,"1,118"
산업로,상행,목요일,12,명촌교북단사거리,명촌정문앞,-,-,-,-,-,-,-,-,"33,103",984,-,-,-,-,"33,103",984
산업로,상행,목요일,13,명촌정문앞,효문사거리,-,-,-,-,-,-,-,-,"48,800","1,061",-,-,-,-,"48,800","1,061"
산업로,상행,목요일,14,효문사거리,효문역삼거리,-,-,-,-,-,-,-,-,0,525,-,-,-,-,0,525
산업로,상행,목요일,15,효문역삼거리,상방사거리,-,-,-,-,-,-,-,-,0,315,-,-,-,-,0,315
산업로,상행,목요일,16,상방사거리,화봉사거리,-,-,-,-,-,-,-,-,0,518,-,-,-,-,0,518
산업로,상행,목요일,17,화봉사거리,공항입구,-,-,-,-,-,-,-,-,0,"2,458",-,-,-,-,0,"2,458"
산업로,상행,목요일,18,공항입구,원지삼거리,-,-,-,-,-,-,-,-,0,"2,249",-,-,-,-,0,"2,249"
산업로,상행,목요일,19,원지삼거리,상안교사거리,-,-,-,-,-,-,-,-,0,175,-,-,-,-,0,175
산업로,상행,목요일,20,상안교사거리,원동현대아파트입구,-,-,-,-,-,-,-,-,0,568,-,-,-,-,0,568
산업로,상행,목요일,21,원동현대아파트입구,중산교차로,-,-,-,-,-,-,-,-,0,925,-,-,-,-,0,925
산업로,상행,금요일,1,두왕사거리,상개삼거리,-,-,-,-,-,-,-,-,-,-,"4,998",42,-,-,"4,998",42
산업로,상행,금요일,2,상개삼거리,명동삼거리,-,-,-,-,-,-,-,-,-,-,0,66,-,-,0,66
산업로,상행,금요일,3,명동삼거리,변전소사거리,-,-,-,-,-,-,-,-,-,-,0,63,-,-,0,63
산업로,상행,금요일,4,변전소사거리,신여천사거리,-,-,-,-,-,-,-,-,-,-,0,45,-,-,0,45
산업로,상행,금요일,5,신여천사거리,번호판제작소앞,-,-,-,-,-,-,-,-,-,-,0,49,-,-,0,49
산업로,상행,금요일,6,번호판제작소앞,여천오거리,-,-,-,-,-,-,-,-,-,-,0,49,-,-,0,49
산업로,상행,금요일,7,여천오거리,시내버스터미널삼거리,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0
산업로,상행,금요일,8,시내버스터미널삼거리,태화강역삼거리,-,-,-,-,-,-,-,-,-,-,0,135,-,-,0,135
산업로,상행,금요일,9,태화강역삼거리,명촌교남교차,-,-,-,-,-,-,-,-,-,-,"49,117",450,-,-,"49,117",450
산업로,상행,금요일,10,명촌교남교차,명촌교남단,-,-,-,-,-,-,-,-,-,-,0,"1,583",-,-,0,"1,583"
산업로,상행,금요일,11,명촌교남단,명촌교북단사거리,-,-,-,-,-,-,-,-,-,-,0,"1,140",-,-,0,"1,140"
산업로,상행,금요일,12,명촌교북단사거리,명촌정문앞,-,-,-,-,-,-,-,-,-,-,"33,947",997,-,-,"33,947",997
산업로,상행,금요일,13,명촌정문앞,효문사거리,-,-,-,-,-,-,-,-,-,-,"50,471","1,069",-,-,"50,471","1,069"
산업로,상행,금요일,14,효문사거리,효문역삼거리,-,-,-,-,-,-,-,-,-,-,0,537,-,-,0,537
산업로,상행,금요일,15,효문역삼거리,상방사거리,-,-,-,-,-,-,-,-,-,-,0,312,-,-,0,312
산업로,상행,금요일,16,상방사거리,화봉사거리,-,-,-,-,-,-,-,-,-,-,0,505,-,-,0,505
산업로,상행,금요일,17,화봉사거리,공항입구,-,-,-,-,-,-,-,-,-,-,0,"2,468",-,-,0,"2,468"
산업로,상행,금요일,18,공항입구,원지삼거리,-,-,-,-,-,-,-,-,-,-,0,"2,254",-,-,0,"2,254"
산업로,상행,금요일,19,원지삼거리,상안교사거리,-,-,-,-,-,-,-,-,-,-,0,186,-,-,0,186
산업로,상행,금요일,20,상안교사거리,원동현대아파트입구,-,-,-,-,-,-,-,-,-,-,0,604,-,-,0,604
산업로,상행,금요일,21,원동현대아파트입구,중산교차로,-,-,-,-,-,-,-,-,-,-,0,966,-,-,0,966
산업로,상행,토요일,1,두왕사거리,상개삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,36,0,36
산업로,상행,토요일,2,상개삼거리,명동삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,48,0,48
산업로,상행,토요일,3,명동삼거리,변전소사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,48,0,48
산업로,상행,토요일,4,변전소사거리,신여천사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,37,0,37
산업로,상행,토요일,5,신여천사거리,번호판제작소앞,-,-,-,-,-,-,-,-,-,-,-,-,0,39,0,39
산업로,상행,토요일,6,번호판제작소앞,여천오거리,-,-,-,-,-,-,-,-,-,-,-,-,0,39,0,39
산업로,상행,토요일,7,여천오거리,시내버스터미널삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0
산업로,상행,토요일,8,시내버스터미널삼거리,태화강역삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,133,0,133
산업로,상행,토요일,9,태화강역삼거리,명촌교남교차,-,-,-,-,-,-,-,-,-,-,-,-,"51,941",377,"51,941",377
산업로,상행,토요일,10,명촌교남교차,명촌교남단,-,-,-,-,-,-,-,-,-,-,-,-,0,"1,189",0,"1,189"
산업로,상행,토요일,11,명촌교남단,명촌교북단사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,882,0,882
산업로,상행,토요일,12,명촌교북단사거리,명촌정문앞,-,-,-,-,-,-,-,-,-,-,-,-,"33,325",742,"33,325",742
산업로,상행,토요일,13,명촌정문앞,효문사거리,-,-,-,-,-,-,-,-,-,-,-,-,"49,188",785,"49,188",785
산업로,상행,토요일,14,효문사거리,효문역삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,367,0,367
산업로,상행,토요일,15,효문역삼거리,상방사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,257,0,257
산업로,상행,토요일,16,상방사거리,화봉사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,478,0,478
산업로,상행,토요일,17,화봉사거리,공항입구,-,-,-,-,-,-,-,-,-,-,-,-,0,"1,973",0,"1,973"
산업로,상행,토요일,18,공항입구,원지삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,"1,800",0,"1,800"
산업로,상행,토요일,19,원지삼거리,상안교사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,125,0,125
산업로,상행,토요일,20,상안교사거리,원동현대아파트입구,-,-,-,-,-,-,-,-,-,-,-,-,0,479,0,479
산업로,상행,토요일,21,원동현대아파트입구,중산교차로,-,-,-,-,-,-,-,-,-,-,-,-,0,794,0,794
산업로,하행,일요일,1,중산교차로,원동현대아파트입구,0,740,-,-,-,-,-,-,-,-,-,-,-,-,0,740
산업로,하행,일요일,2,원동현대아파트입구,상안교사거리,0,378,-,-,-,-,-,-,-,-,-,-,-,-,0,378
산업로,하행,일요일,3,상안교사거리,원지삼거리,0,128,-,-,-,-,-,-,-,-,-,-,-,-,0,128
산업로,하행,일요일,4,원지삼거리,공항입구,0,"2,115",-,-,-,-,-,-,-,-,-,-,-,-,0,"2,115"
산업로,하행,일요일,5,공항입구,화봉사거리,0,"2,443",-,-,-,-,-,-,-,-,-,-,-,-,0,"2,443"
산업로,하행,일요일,6,화봉사거리,상방사거리,0,683,-,-,-,-,-,-,-,-,-,-,-,-,0,683
산업로,하행,일요일,7,상방사거리,효문역삼거리,0,249,-,-,-,-,-,-,-,-,-,-,-,-,0,249
산업로,하행,일요일,8,효문역삼거리,효문사거리,0,434,-,-,-,-,-,-,-,-,-,-,-,-,0,434
산업로,하행,일요일,9,효문사거리,명촌정문앞,"32,593",863,-,-,-,-,-,-,-,-,-,-,-,-,"32,593",863
산업로,하행,일요일,10,명촌정문앞,명촌교북단사거리,"39,880",972,-,-,-,-,-,-,-,-,-,-,-,-,"39,880",972
산업로,하행,일요일,11,명촌교북단사거리,명촌교남단,0,812,-,-,-,-,-,-,-,-,-,-,-,-,0,812
산업로,하행,일요일,12,명촌교남단,명촌교남교차,0,"1,130",-,-,-,-,-,-,-,-,-,-,-,-,0,"1,130"
산업로,하행,일요일,13,명촌교남교차,태화강역삼거리,"33,915",802,-,-,-,-,-,-,-,-,-,-,-,-,"33,915",802
산업로,하행,일요일,14,태화강역삼거리,시내버스터미널삼거리,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0
산업로,하행,일요일,15,시내버스터미널삼거리,여천오거리,"18,873",0,-,-,-,-,-,-,-,-,-,-,-,-,"18,873",0
산업로,하행,일요일,16,여천오거리,번호판제작소앞,0,38,-,-,-,-,-,-,-,-,-,-,-,-,0,38
산업로,하행,일요일,17,번호판제작소앞,신여천사거리,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0
산업로,하행,일요일,18,신여천사거리,변전소사거리,0,166,-,-,-,-,-,-,-,-,-,-,-,-,0,166
산업로,하행,일요일,19,변전소사거리,명동삼거리,0,45,-,-,-,-,-,-,-,-,-,-,-,-,0,45
산업로,하행,일요일,20,명동삼거리,상개삼거리,0,61,-,-,-,-,-,-,-,-,-,-,-,-,0,61
산업로,하행,일요일,21,상개삼거리,두왕사거리,0,33,-,-,-,-,-,-,-,-,-,-,-,-,0,33
산업로,하행,월요일,1,중산교차로,원동현대아파트입구,-,-,0,941,-,-,-,-,-,-,-,-,-,-,0,941
산업로,하행,월요일,2,원동현대아파트입구,상안교사거리,-,-,0,571,-,-,-,-,-,-,-,-,-,-,0,571
산업로,하행,월요일,3,상안교사거리,원지삼거리,-,-,0,180,-,-,-,-,-,-,-,-,-,-,0,180
산업로,하행,월요일,4,원지삼거리,공항입구,-,-,0,"2,618",-,-,-,-,-,-,-,-,-,-,0,"2,618"
산업로,하행,월요일,5,공항입구,화봉사거리,-,-,0,"3,101",-,-,-,-,-,-,-,-,-,-,0,"3,101"
산업로,하행,월요일,6,화봉사거리,상방사거리,-,-,0,786,-,-,-,-,-,-,-,-,-,-,0,786
산업로,하행,월요일,7,상방사거리,효문역삼거리,-,-,0,313,-,-,-,-,-,-,-,-,-,-,0,313
산업로,하행,월요일,8,효문역삼거리,효문사거리,-,-,0,606,-,-,-,-,-,-,-,-,-,-,0,606
산업로,하행,월요일,9,효문사거리,명촌정문앞,-,-,"31,575","1,203",-,-,-,-,-,-,-,-,-,-,"31,575","1,203"
산업로,하행,월요일,10,명촌정문앞,명촌교북단사거리,-,-,"41,081","1,281",-,-,-,-,-,-,-,-,-,-,"41,081","1,281"
산업로,하행,월요일,11,명촌교북단사거리,명촌교남단,-,-,0,"1,072",-,-,-,-,-,-,-,-,-,-,0,"1,072"
산업로,하행,월요일,12,명촌교남단,명촌교남교차,-,-,0,"1,582",-,-,-,-,-,-,-,-,-,-,0,"1,582"
산업로,하행,월요일,13,명촌교남교차,태화강역삼거리,-,-,"34,040","1,040",-,-,-,-,-,-,-,-,-,-,"34,040","1,040"
산업로,하행,월요일,14,태화강역삼거리,시내버스터미널삼거리,-,-,0,0,-,-,-,-,-,-,-,-,-,-,0,0
산업로,하행,월요일,15,시내버스터미널삼거리,여천오거리,-,-,"16,979",0,-,-,-,-,-,-,-,-,-,-,"16,979",0
산업로,하행,월요일,16,여천오거리,번호판제작소앞,-,-,0,49,-,-,-,-,-,-,-,-,-,-,0,49
산업로,하행,월요일,17,번호판제작소앞,신여천사거리,-,-,0,0,-,-,-,-,-,-,-,-,-,-,0,0
산업로,하행,월요일,18,신여천사거리,변전소사거리,-,-,0,210,-,-,-,-,-,-,-,-,-,-,0,210
산업로,하행,월요일,19,변전소사거리,명동삼거리,-,-,0,52,-,-,-,-,-,-,-,-,-,-,0,52
산업로,하행,월요일,20,명동삼거리,상개삼거리,-,-,0,68,-,-,-,-,-,-,-,-,-,-,0,68
산업로,하행,월요일,21,상개삼거리,두왕사거리,-,-,0,43,-,-,-,-,-,-,-,-,-,-,0,43
산업로,하행,화요일,1,중산교차로,원동현대아파트입구,-,-,-,-,0,934,-,-,-,-,-,-,-,-,0,934
산업로,하행,화요일,2,원동현대아파트입구,상안교사거리,-,-,-,-,0,559,-,-,-,-,-,-,-,-,0,559
산업로,하행,화요일,3,상안교사거리,원지삼거리,-,-,-,-,0,176,-,-,-,-,-,-,-,-,0,176
산업로,하행,화요일,4,원지삼거리,공항입구,-,-,-,-,0,"2,635",-,-,-,-,-,-,-,-,0,"2,635"
산업로,하행,화요일,5,공항입구,화봉사거리,-,-,-,-,0,"3,119",-,-,-,-,-,-,-,-,0,"3,119"
산업로,하행,화요일,6,화봉사거리,상방사거리,-,-,-,-,0,777,-,-,-,-,-,-,-,-,0,777
산업로,하행,화요일,7,상방사거리,효문역삼거리,-,-,-,-,0,303,-,-,-,-,-,-,-,-,0,303
산업로,하행,화요일,8,효문역삼거리,효문사거리,-,-,-,-,0,599,-,-,-,-,-,-,-,-,0,599
산업로,하행,화요일,9,효문사거리,명촌정문앞,-,-,-,-,"25,208","1,208",-,-,-,-,-,-,-,-,"25,208","1,208"
산업로,하행,화요일,10,명촌정문앞,명촌교북단사거리,-,-,-,-,"44,895","1,273",-,-,-,-,-,-,-,-,"44,895","1,273"
산업로,하행,화요일,11,명촌교북단사거리,명촌교남단,-,-,-,-,0,"1,088",-,-,-,-,-,-,-,-,0,"1,088"
산업로,하행,화요일,12,명촌교남단,명촌교남교차,-,-,-,-,0,"1,600",-,-,-,-,-,-,-,-,0,"1,600"
산업로,하행,화요일,13,명촌교남교차,태화강역삼거리,-,-,-,-,"41,690","1,056",-,-,-,-,-,-,-,-,"41,690","1,056"
산업로,하행,화요일,14,태화강역삼거리,시내버스터미널삼거리,-,-,-,-,0,0,-,-,-,-,-,-,-,-,0,0
산업로,하행,화요일,15,시내버스터미널삼거리,여천오거리,-,-,-,-,"25,306",0,-,-,-,-,-,-,-,-,"25,306",0
산업로,하행,화요일,16,여천오거리,번호판제작소앞,-,-,-,-,0,50,-,-,-,-,-,-,-,-,0,50
산업로,하행,화요일,17,번호판제작소앞,신여천사거리,-,-,-,-,0,0,-,-,-,-,-,-,-,-,0,0
산업로,하행,화요일,18,신여천사거리,변전소사거리,-,-,-,-,0,221,-,-,-,-,-,-,-,-,0,221
산업로,하행,화요일,19,변전소사거리,명동삼거리,-,-,-,-,0,50,-,-,-,-,-,-,-,-,0,50
산업로,하행,화요일,20,명동삼거리,상개삼거리,-,-,-,-,0,72,-,-,-,-,-,-,-,-,0,72
산업로,하행,화요일,21,상개삼거리,두왕사거리,-,-,-,-,0,42,-,-,-,-,-,-,-,-,0,42
산업로,하행,수요일,1,중산교차로,원동현대아파트입구,-,-,-,-,-,-,0,970,-,-,-,-,-,-,0,970
산업로,하행,수요일,2,원동현대아파트입구,상안교사거리,-,-,-,-,-,-,0,611,-,-,-,-,-,-,0,611
